ID,FIRM_NAME,ELITE_FIRM,TRADE_TYPE,TRAN_ID,TRAN_DATE,PROD_ID,TRAN_AMT
ARN5GMCI89,Firm L,YES,I,67246337,2018-01-01 08:25:00,7455,15994.380727189393
W5S4X42JSQ,Firm A,,I,42762766,2018-12-02 02:57:00,4330,140027.07898549794
63WPDBSF0P,Firm L,YES,I,89750530,2018-02-26 07:20:10,1017,7728.343066336888
8IFVOHRN39,Firm E,,I,80445050,2018-04-18 18:06:00,2183,12082.440796427518
ZK6QSE5CWV,Firm G,YES,I,55910297,2018-03-22 13:07:00,4330,-99711.82108520633
TPJKXTM0CB,Firm C,,I,99750491,2018-04-11 07:45:00,6099,61930.55108210087
EQF1X3CNKZ,,,P,91614548,2018-06-04 03:29:00,1017,-1299.976529020687
AWZPLRZ289,Firm L,YES,I,90015958,2018-01-22 11:05:00,1017,8859.185015965728
MPFMN2X83W,,,P,96112636,2018-12-14 12:08:00,7455,12561.147891483877
AM03D1XUAP,Firm L,YES,I,43651014,2018-12-20 19:38:00,9667,4529.792069706833
5EEVEQ6ENR,,,P,-32928449,2018-08-21 14:11:01,2837,-12741.302349997844
AHTDNYP4A3,,,P,12440610,2018-06-19 15:27:00,1017,13473.026806529002
7VBKY5B1PM,,,P,39448470,2018-03-11 13:31:05,4233,4862.067063686486
SXS9F6CSY1,Firm L,YES,I,44250160,2018-07-14 09:09:00,9667,70581.21843389129
N3GUJVQNZ8,,,P,61823869,2018-05-23 02:47:00,6099,6877.06459979274
DNXZLTM3AA,,,P,40379073,2018-04-15 20:39:00,1972,9917.560121812636
623GI3T18A,Firm C,,I,21735523,2018-05-18 07:48:05,5280,10767.441269051407
GKKCWNOKZ0,Firm G,YES,I,-42082660,2018-04-04 03:31:01,4215,-2960.821818822511
8UD4S22K70,,,P,-41735396,2018-05-12 04:14:01,1017,-19949.439243054963
B79TELFZL7,Firm J,,I,-76802423,2018-05-15 23:40:01,1017,-7930.919972036629
20B9HH7W8T,,,P,88166997,2018-02-14 02:47:00,2837,-553.9234224952397
701CU2R5WE,Firm J,,I,62091818,2018-06-02 06:36:05,1017,7912.7273957957705
V9N3ZKPZHH,,,P,71462751,2018-08-17 14:12:00,9667,13872.282825412341
K3M3GSSAN2,Firm L,YES,I,82859888,2018-06-01 09:00:00,1017,13461.204683079899
3XO893HUB7,Firm A,,I,-89591638,2018-08-24 17:23:01,2183,-5851.080068518731
TMD4NCAUKL,Firm H,,I,20396955,2018-04-16 01:33:00,6168,75942.16694991839
PO2L3AEFED,Firm H,,I,-14416092,2018-12-01 23:19:01,4330,-9050.870374172995
7VBKY5B1PM,,,P,-15492726,2018-06-14 15:12:01,1549,-6325.942193071346
5KO6XTG3NZ,Firm H,,I,64595389,2018-08-19 02:02:05,1017,7263.626109185123
QZ8A8293I9,Firm G,YES,I,29495236,2018-12-22 09:44:00,1017,11966.174815780956
JMT28B228R,Firm A,,I,91631811,2018-11-23 20:43:00,1972,14143.171104715206
V9N3ZKPZHH,,,P,96597997,2018-06-04 22:42:00,6099,2717.566170838076
R5S5MUFVWU,Firm C,,I,46626430,2018-08-10 14:09:00,9667,10258.368322812008
A06WP1H62W,Firm J,,I,99939481,2018-12-07 15:20:00,1017,92036.72770545993
R89BBWNCD8,Firm B,,I,67305446,2018-09-08 23:42:00,1017,16776.57209002241
RBD08MZXX1,Firm A,,I,92365627,2018-06-12 06:24:00,7455,4138.695855249534
F887AXNEJ8,Firm C,,I,37354709,2018-10-13 04:45:00,1549,3553.6772333023277
TMD4NCAUKL,Firm H,,I,35671174,2018-11-12 00:40:00,4330,64231.123583435634
XJZM8GRCHE,Firm L,YES,I,27672300,2018-02-10 07:22:00,1017,4142.211952415143
CDGKL7HHXF,Firm J,,I,61104323,2018-02-15 04:06:05,2837,19053.87299795251
H3EALASYBT,,,P,59983548,2018-10-17 11:21:05,4330,11694.101761190175
5EEVEQ6ENR,,,P,98817094,2018-11-25 18:46:10,1017,2421.783932247356
DF49LAD02I,Firm L,YES,I,94430641,2018-01-20 09:29:00,1017,69278.78593629668
DF49LAD02I,Firm L,YES,I,87854426,2018-12-16 05:46:00,4233,58916.17012602411
827HZMYB0T,Firm J,,I,50073667,2018-03-29 16:08:00,4233,7747.296810268801
59YB0GWAEV,,,P,16027189,2018-08-30 05:37:00,2837,5371.504597770053
JMT28B228R,Firm A,,I,27023220,2018-06-24 21:21:00,2837,10142.426147142474
2MVH9N44OT,Firm I,,I,70475791,2018-04-04 14:48:00,2183,11392.092702277349
63WPDBSF0P,Firm L,YES,I,79391087,2018-10-22 01:25:00,1017,11391.866093026487
LMPLLW4ENR,Firm K,,I,53365217,2018-12-18 02:34:00,2439,-3379.677283066918
TMD4NCAUKL,Firm H,,I,25397470,2018-05-10 02:41:00,1017,61051.250512741775
0WVM3IMR53,,,P,79458003,2018-12-25 15:09:00,2837,6044.751783847242
SCQ0XCQ7O1,Firm L,YES,I,20151416,2018-04-13 08:33:00,4233,3884.0054530969032
J8D2BETXMA,,,P,69914472,2018-02-21 14:45:00,4252,120763.89261906351
08JLESLKWL,,,P,52541661,2018-11-26 08:43:00,2837,11890.217139437895
NOFRPS4Q9T,Firm J,,I,49034341,2018-01-12 01:37:00,1017,7024.013976202782
4ODNGNJKKP,Firm C,,I,-64073801,2018-04-12 22:33:01,1017,-10232.69882972451
U3TBS57JJ5,,,P,30370571,2018-09-19 05:21:00,4330,4977.9887321763035
V9N3ZKPZHH,,,P,-67073017,2018-01-28 06:01:01,2439,300.4676705366801
8UD4S22K70,,,P,72278361,2018-07-30 01:41:05,9667,6462.497421187987
GSITSYMDWU,,,P,89007610,2018-11-10 17:13:00,9667,16029.269172316022
Q16YO4JCU6,Firm K,,I,63224279,2018-09-09 17:01:00,1549,9286.198020636464
U9EL7D4ERT,Firm E,,I,17792218,2018-08-22 20:05:00,1017,112331.82569910392
MMF0ILGGR0,,,P,55823393,2018-02-26 02:01:00,1017,3430.798508976189
LMPLLW4ENR,Firm K,,I,-87577442,2018-09-21 06:52:01,2183,-18336.83829408855
A4J0YU0L11,Firm J,,I,48041912,2018-10-27 00:16:00,6168,-34617.07060986632
H8G804ZI5V,Firm J,,I,96615715,2018-01-24 22:56:00,1017,8465.30217192153
H9NSEIPUYE,Firm G,YES,I,-43440399,2018-09-12 03:56:01,2439,-3633.377436151329
2A9X4KHXZI,Firm C,,I,77896904,2018-03-25 03:17:00,4330,17763.629392439347
Z3X0LBABH7,Firm K,,I,18740183,2018-09-28 06:31:05,1972,7167.469969114699
R89BBWNCD8,Firm B,,I,37276905,2018-02-27 02:55:00,9667,11081.429151835908
RA6JIGZVI2,Firm G,YES,I,71010286,2018-09-09 05:15:00,9667,-23542.947902223837
U7BJKAE83O,,,P,33344968,2018-01-17 03:07:00,1549,12070.247254332236
R5S5MUFVWU,Firm C,,I,79814535,2018-04-05 20:53:00,1017,18913.68317082324
UYPHDND4FA,Firm B,,I,46759537,2018-01-14 02:45:00,4252,8247.466447978648
RAO5TAG1BD,,,P,53110124,2018-01-26 18:46:00,4252,90904.99819780646
ZEKBKU4CMP,Firm J,,I,24382707,2018-12-10 03:00:00,2183,15589954.23462092
DQX3E7JVFZ,Firm K,,I,-91968719,2018-03-25 18:18:08,1017,-17521.499514444382
OMJMSPEXOA,Firm L,YES,I,32722510,2018-06-21 02:25:00,1017,223982.91788506642
3CN0CG38T5,Firm L,YES,I,25501953,2018-07-22 22:54:10,4330,2405.7531006360496
IPOVLD1W8W,,,P,43307844,2018-11-01 08:10:00,1017,8711.479693666302
MMF0ILGGR0,,,P,65130784,2018-11-10 20:14:05,1017,10089.203587160786
U3TBS57JJ5,,,P,62467790,2018-04-02 21:02:05,6099,10885.037854912622
CDGKL7HHXF,Firm J,,I,28506385,2018-10-13 17:44:00,1549,3501.4307283815947
TMD4NCAUKL,Firm H,,I,96366870,2018-03-25 07:26:00,1017,53846.77674215466
827HZMYB0T,Firm J,,I,-18669434,2018-02-26 06:44:01,1017,-7377.612934510363
4KWW1KR3JY,Firm L,YES,I,66397373,2018-12-09 01:01:00,1017,16079.35462202932
3XO893HUB7,Firm A,,I,-51442188,2018-12-08 18:53:01,9667,-4401.4906571593
SXS9F6CSY1,Firm L,YES,I,96505358,2018-09-14 10:12:00,1017,53028.18946104117
U3TBS57JJ5,,,P,61573489,2018-04-02 17:12:00,1017,14920.993847137519
E4IAL3HYBA,Firm A,,I,68385383,2018-02-25 12:05:00,9667,9397.03043611793
U7BJKAE83O,,,P,36982799,2018-06-09 21:18:00,1017,15495.898349268782
ZW0J9NZAS3,,,P,98449116,2018-12-21 18:38:00,1972,9799.874656662421
DBYS4P30SU,Firm J,,I,97637475,2018-09-09 16:10:00,4215,61560.30297192598
D2XB6WSA2C,Firm H,,I,36171244,2018-09-18 08:12:10,1017,11843.542962054102
E4IAL3HYBA,Firm A,,I,49081826,2018-01-12 18:06:05,4330,7345.587238465029
QH6U83FHKN,Firm J,,I,92551338,2018-05-15 23:03:00,1017,52199.98059469816
701CU2R5WE,Firm J,,I,53754163,2018-02-05 13:46:00,1017,12165.59492580536
TN2QK2P9RS,,,P,65826852,2018-10-05 12:40:05,1017,13341.920660645852
8UD4S22K70,,,P,94126114,2018-10-18 04:35:00,4330,16074.29063569994
2A9X4KHXZI,Firm C,,I,38630001,2018-11-11 17:37:00,4233,14518.64679814396
2J1CGBDXSV,,,P,95881763,2018-12-05 02:45:05,2439,17897.739817897287
TMD4NCAUKL,Firm H,,I,96039375,2018-04-05 02:52:00,1017,40604.05082179504
701CU2R5WE,Firm J,,I,90192905,2018-11-01 20:20:00,9667,8080.1185262940235
R5S5MUFVWU,Firm C,,I,30760370,2018-03-24 21:13:00,1549,6692.877287201312
LSVU61S7XC,,,P,76997706,2018-06-11 00:34:00,2439,15701.193747656118
NTEGEVCM9X,Firm H,,I,92695560,2018-03-07 10:20:00,1549,4912.7631960223525
X7SUJHX95Z,Firm J,,I,82887524,2018-01-29 07:20:05,1017,275.6566768537814
5KO6XTG3NZ,Firm H,,I,60446212,2018-12-02 04:47:00,2183,3434.9537341654936
4CQTUTNULG,Firm C,,I,64872746,2018-12-08 04:11:00,1017,16133.617456283548
CG6E63JPB7,Firm K,,I,49461813,2018-12-13 20:48:05,2183,13221.95323756047
OMJMSPEXOA,Firm L,YES,I,48032491,2018-04-02 14:33:00,1017,204174.831734368
X7SUJHX95Z,Firm J,,I,-43484783,2018-03-07 22:49:01,6099,-13992.501606509328
TXW929QG7V,Firm A,,I,56136216,2018-02-14 06:06:00,1017,85875.109876897
DNXZLTM3AA,,,P,67099134,2018-08-02 20:45:00,1017,4222.008640762958
5EEVEQ6ENR,,,P,87257231,2018-06-02 20:39:00,1972,4956.67080759715
K2HI7Z6A4L,,,P,75644276,2018-08-06 09:53:00,1017,9267.322466285304
F887AXNEJ8,Firm C,,I,97047580,2018-05-05 17:04:00,4233,11334.221591512007
HBRJJ06A8Z,Firm J,,I,75051155,2018-05-07 06:59:10,2183,11073.490817763024
JMT28B228R,Firm A,,I,21321971,,6168,11966.791821100125
086N3Y4VVM,Firm L,YES,I,-79501505,2018-03-26 06:19:01,2439,-8596.015055721582
R5S5MUFVWU,Firm C,,I,90145379,2018-05-06 08:49:00,9667,3390.3984155732646
J7GOCJMT4X,,,P,58045495,2018-07-25 20:30:00,2183,100508.55492240646
623GI3T18A,Firm C,,I,86176837,2018-11-02 04:15:00,1017,12358.005550629505
R5S5MUFVWU,Firm C,,I,53382510,2018-12-06 01:07:00,1017,11998.357963447825
3B7BHD6UEU,Firm L,YES,I,-80182257,2018-11-25 01:38:01,2439,-2161.508513004773
U9EL7D4ERT,Firm E,,I,18262055,2018-02-01 04:38:00,1017,133898.29529419792
63WPDBSF0P,Firm L,YES,I,-63720363,2018-11-16 13:38:01,4330,-13454.367142536166
8IFVOHRN39,Firm E,,I,-44858022,2018-06-23 02:32:01,1017,-3683.2274814014295
R8P9WHSOGD,,,P,56367348,2018-06-15 20:16:00,1017,11510.58286682866
CDGKL7HHXF,Firm J,,I,18159494,2018-09-12 23:52:00,1017,10416.37963277397
3XO893HUB7,Firm A,,I,23505821,2018-02-06 20:13:05,1017,12552.475705306984
R89BBWNCD8,Firm B,,I,45165727,2018-06-14 06:40:00,4330,10888.432409016224
007AS3ESRJ,Firm J,,I,95592481,2018-06-30 16:26:05,5280,8556.518075044658
77WCO3DEI2,Firm J,,I,30548509,2018-08-30 12:39:00,2439,50026.09013730397
U3TBS57JJ5,,,P,51471895,2018-10-29 21:09:00,6168,19531.575348975333
701CU2R5WE,Firm J,,I,33680569,2018-11-08 23:41:00,1017,15968.497900978056
8IFVOHRN39,Firm E,,I,44858022,2018-06-23 02:32:05,1017,3683.2274814014295
SXS9F6CSY1,Firm L,YES,I,32017815,2018-06-26 05:43:00,4330,54611.49459701894
2WTR20XDSA,,,P,63158481,2018-07-28 02:28:00,1017,11210.564371254904
ZW0J9NZAS3,,,P,57848342,2018-06-10 01:30:00,1017,5788.204260804926
K2HI7Z6A4L,,,P,99305100,2018-04-21 20:36:05,7455,4130.026348538032
ZK6QSE5CWV,Firm G,YES,I,18922707,2018-04-05 01:20:00,1017,13925.857435368816
3XO893HUB7,Firm A,,I,-76640878,2018-05-27 02:39:01,9667,-16941.564716386754
8IFVOHRN39,Firm E,,I,55490812,2018-12-10 02:40:05,2183,9276.90421527479
NTEGEVCM9X,Firm H,,I,43919004,2018-04-30 06:41:00,2439,72421.2694796021
CDGKL7HHXF,Firm J,,I,40004726,2018-10-19 04:37:05,9667,6695.671593096725
W1Y175DVPO,Firm B,,I,25950988,2018-09-04 00:31:00,1017,11075.495498943403
Z3X0LBABH7,Firm K,,I,45128070,2018-09-03 21:44:00,5280,4575.175331880537
W1Y175DVPO,Firm B,,I,-56608924,2018-09-27 19:09:01,2837,-7530.427290305648
8UD4S22K70,,,P,27137447,,2837,12754.709639997578
1ZEAIO3U5N,Firm J,,I,87796568,2018-09-19 02:16:00,2837,60377.53229273885
A06WP1H62W,Firm J,,I,44602967,2018-12-17 19:18:00,6168,85575.1532263251
K3M3GSSAN2,Firm L,YES,I,48664738,2018-05-02 19:08:05,1549,4816.940126577149
Z3X0LBABH7,Firm K,,I,13587121,,2837,6562.060151760723
B79TELFZL7,Firm J,,I,16332021,2018-12-27 10:04:00,1017,2883.5651909160606
A4J0YU0L11,Firm J,,I,85918627,2018-07-10 04:19:00,6099,114858.97998727893
KUUHY8JMSM,Firm C,,I,86503069,2018-10-20 23:35:00,2837,125577.24845384447
FO8YWV23ZK,Firm I,,I,81955961,2018-02-02 14:52:00,4330,62470.45910181093
QH6U83FHKN,Firm J,,I,48996272,2018-01-21 23:20:00,2837,74255.20005932763
U7BJKAE83O,,,P,63456406,2018-09-04 13:07:00,1017,7345.741897359358
QZ8A8293I9,Firm G,YES,I,32793799,2018-04-23 10:43:00,1017,3493.501052694725
X7SUJHX95Z,Firm J,,I,47898547,2018-03-09 10:38:00,4252,8611.028494012775
3XO893HUB7,Firm A,,I,57501066,,2837,13480.954749652461
SXS9F6CSY1,Firm L,YES,I,45314074,2018-04-24 01:53:00,6168,78975.20933069638
1ZEAIO3U5N,Firm J,,I,61403441,2018-01-23 03:23:00,1549,86388.9689736994
4ODNGNJKKP,Firm C,,I,18613631,2018-01-28 14:31:00,1017,14613.155561599804
ZQ5C5X1DWI,,,P,35714140,2018-05-29 00:51:00,2183,8453.438369123876
T9AD15KSTV,,,P,65129769,2018-06-15 11:30:00,6168,16784.918592709655
H8G804ZI5V,Firm J,,I,50285072,2018-10-07 02:34:05,9667,14529.358827018992
B79TELFZL7,Firm J,,I,49031587,2018-06-23 14:55:05,1549,11859.192524435472
OMJMSPEXOA,Firm L,YES,I,65561616,,9667,45544.540652287695
TXW929QG7V,Firm A,,I,46517069,2018-04-29 05:47:00,6099,234034.51154086983
A06WP1H62W,Firm J,,I,43702395,2018-07-30 19:05:00,1017,96103.19074614227
EQF1X3CNKZ,,,P,97541919,2018-09-12 18:22:00,2837,11011.794645337883
AHTDNYP4A3,,,P,14453312,2018-01-25 10:24:00,7455,10021.318624793596
FO8YWV23ZK,Firm I,,I,19710065,2018-03-13 15:04:00,1017,70350.71920755215
DNXZLTM3AA,,,P,39892191,2018-08-30 04:13:05,2183,10487.776654955216
FAMB7AU0KM,Firm K,,I,46704897,2018-06-03 01:35:00,2439,3784.955866425932
HBRJJ06A8Z,Firm J,,I,38059279,2018-03-18 09:52:00,1017,17419.055709467237
B79TELFZL7,Firm J,,I,19704431,2018-10-14 21:34:00,6168,-8748.174113436555
8UD4S22K70,,,P,68498513,2018-09-07 22:07:00,4252,-1202.0894358205949
FECOMP3J0U,,,P,38561358,2018-02-16 08:52:00,1017,10401.282450853088
623GI3T18A,Firm C,,I,73048272,2018-07-26 12:14:00,2837,4393.922335626633
TMD4NCAUKL,Firm H,,I,95601220,2018-08-09 10:54:00,6168,54800.58546335196
FO8YWV23ZK,Firm I,,I,44008751,2018-06-11 02:05:00,4330,56125.57063263665
5KO6XTG3NZ,Firm H,,I,35730231,2018-08-08 22:50:05,1017,8590.848354492651
W1Y175DVPO,Firm B,,I,57370817,2018-01-06 20:48:00,7455,12483.951870745048
QH6U83FHKN,Firm J,,I,41573692,2018-09-13 22:25:00,5280,53622.20980079068
TXW929QG7V,Firm A,,I,96402731,2018-03-21 13:09:00,5280,137644.06833751986
4KWW1KR3JY,Firm L,YES,I,85761486,2018-09-10 08:09:05,9667,5903.39888366265
5EEVEQ6ENR,,,P,92361814,2018-09-29 23:40:00,4330,13339.315236842616
Q16YO4JCU6,Firm K,,I,62920460,2018-01-14 15:19:00,2837,3190.598526518201
DNXZLTM3AA,,,P,33000550,2018-02-15 01:47:00,6168,14246.258256618908
TXW929QG7V,Firm A,,I,15937306,2018-02-01 15:37:00,4330,46795.72789218922
LMPLLW4ENR,Firm K,,I,-95458498,2018-05-15 14:20:08,7455,-6698.619140286775
2A9X4KHXZI,Firm C,,I,-99955463,2018-08-09 00:55:01,1017,-7326.352068545136
AYGKZW5YPG,Firm C,,I,19189757,2018-02-18 08:18:00,4233,131337.9146521599
N0UGYR5O8A,Firm L,YES,I,19679948,2018-01-23 12:18:05,4252,6068.652609980261
NTEGEVCM9X,Firm H,,I,81205355,2018-04-26 04:59:00,2837,77052.14533049143
B79TELFZL7,Firm J,,I,16347687,2018-09-13 00:40:00,7455,7216.181322968638
MMF0ILGGR0,,,P,11590132,2018-04-26 07:03:00,1017,12250.415582604834
63WPDBSF0P,Firm L,YES,I,-43551652,2018-10-22 14:33:01,4330,-9487.919758552824
YH7NSGYL1V,Firm F,,I,28008008,2018-11-29 15:00:00,1972,6098.193325771827
U9EL7D4ERT,Firm E,,I,19779946,2018-10-02 18:02:00,1972,204321.23715541908
5KO6XTG3NZ,Firm H,,I,89689222,2018-12-10 18:40:00,4233,8980.236010058337
5EEVEQ6ENR,,,P,-96445272,2018-05-03 03:17:01,6168,-6580.701100093101
DQX3E7JVFZ,Firm K,,I,53337403,2018-02-20 19:58:05,1017,11225.75711054553
4L0Q61KPQL,Firm E,,I,96767838,2018-03-22 12:17:10,1017,11678.723693578104
A06WP1H62W,Firm J,,I,12840368,2018-05-02 05:30:00,1017,95226.69754046344
U7BJKAE83O,,,P,-72600776,2018-08-30 02:31:01,5280,-13745.150118213325
U7BJKAE83O,,,P,71361567,2018-09-29 03:58:00,1017,4708.624291945754
4KWW1KR3JY,Firm L,YES,I,86469492,2018-02-14 08:24:00,4330,10234.112615972059
B79TELFZL7,Firm J,,I,-44912672,2018-05-07 02:55:01,1017,-7930.11999742371
N5XWRI212R,Firm A,,I,-46628847,2018-10-08 11:44:01,4330,-12776.056036822556
N0UGYR5O8A,Firm L,YES,I,21374003,2018-08-23 04:43:00,6099,10014.396376992738
FO8YWV23ZK,Firm I,,I,90866996,2018-12-21 21:27:00,4330,59979.385668842675
W1Y175DVPO,Firm B,,I,51840211,2018-02-23 22:05:00,5280,18699.25679083129
N0UGYR5O8A,Firm L,YES,I,31076099,2018-05-10 05:59:00,6099,11407.996170603445
EQF1X3CNKZ,,,P,73395314,2018-04-28 14:52:00,2837,1256.6341590368554
1U7UBFTOIE,,,P,53007290,2018-07-19 04:04:05,6168,12042.910869527872
20B9HH7W8T,,,P,73546264,2018-08-26 20:42:00,1017,11260.381184381655
D2XB6WSA2C,Firm H,,I,55184143,2018-09-10 23:51:00,9667,15559.109312545716
ZDOIN2X3US,Firm G,YES,I,85183407,2018-07-11 21:29:00,5280,6559.880776496521
77WCO3DEI2,Firm J,,I,22730265,2018-07-13 22:19:00,1051,70523.92651674821
63WPDBSF0P,Firm L,YES,I,11814450,2018-01-15 04:21:00,1017,14753.012248963389
17PCTFAZUP,Firm K,,I,50556640,2018-08-08 05:20:00,2837,14263.07362291461
FO8YWV23ZK,Firm I,,I,59052935,2018-01-20 22:20:00,4233,76820.86454415736
MUJWN4XFML,,,P,15770809,2018-03-09 13:19:05,4330,15949.993913205402
A06WP1H62W,Firm J,,I,91944361,2018-01-29 03:02:00,1549,120347.82245206885
DNXZLTM3AA,,,P,21026392,2018-09-21 01:34:00,5280,9466.659514528485
DQX3E7JVFZ,Firm K,,I,-43744643,2018-02-06 13:28:08,4330,-17819.918073367025
ZW0J9NZAS3,,,P,53181876,2018-01-21 15:20:00,2837,15874.796161758615
T9AD15KSTV,,,P,22686916,2018-03-11 19:44:00,6168,78680.13772353271
U7BJKAE83O,,,P,34601500,2018-08-16 18:34:00,1017,3158.5261838365086
LMPLLW4ENR,Firm K,,I,80939222,2018-08-28 14:42:05,7455,8880.043513765115
CAHOEUK4TH,Firm L,YES,I,-42198686,2018-01-26 14:46:08,1017,-20202.109426743616
W1Y175DVPO,Firm B,,I,72883743,2018-05-19 07:45:00,1017,19757.210659378303
QXNWJE6H5G,Firm J,,I,76441646,2018-05-19 01:55:00,2439,18426.25793752756
N0UGYR5O8A,Firm L,YES,I,39508784,2018-08-15 16:01:05,4330,6435.619351926356
DF49LAD02I,Firm L,YES,I,23633957,2018-12-12 21:57:00,4330,56224.65469344202
AHTDNYP4A3,,,P,26291362,2018-12-06 09:15:00,1972,11714.42111799301
MMF0ILGGR0,,,P,31709839,2018-09-11 15:25:00,1017,3924.3740443255133
3XO893HUB7,Firm A,,I,33731716,2018-11-27 10:51:00,4233,8897.798197406515
U7BJKAE83O,,,P,73483160,2018-10-19 19:43:05,1017,14552.126199531001
20B9HH7W8T,,,P,97792942,2018-06-17 20:34:00,1017,6257.197489918438
F887AXNEJ8,Firm C,,I,-75421349,2018-10-13 16:47:01,4233,-13023.891894471953
63WPDBSF0P,Firm L,YES,I,-82442622,2018-05-12 05:43:01,1017,-4548.079683145851
T8NOPQSIWF,,,P,84991036,2018-11-09 05:09:00,1549,4959.317917128784
F887AXNEJ8,Firm C,,I,92963021,2018-05-25 17:55:00,2439,7273.13642947092
2A9X4KHXZI,Firm C,,I,63552834,,9667,18449.94921886553
QZ8A8293I9,Firm G,YES,I,91178058,2018-09-05 19:54:00,1017,11322.719653819047
6RUCM9BPJ9,,,P,54622912,2018-04-02 22:59:00,1017,14732.389112306817
20B9HH7W8T,,,P,49149888,2018-09-06 17:11:00,1549,13681.311380176923
ZW0J9NZAS3,,,P,15069866,2018-05-10 09:34:05,4330,-2780.675696084372
DBYS4P30SU,Firm J,,I,63015071,2018-05-09 14:42:00,4215,60892.17091130995
RAO5TAG1BD,,,P,31829217,2018-11-25 12:44:00,1017,206444.4577403473
TPJKXTM0CB,Firm C,,I,48959531,2018-02-23 21:44:00,5280,71760.48193737514
2J1CGBDXSV,,,P,10053263,2018-01-02 04:14:00,1017,8399.866108513212
827HZMYB0T,Firm J,,I,-19888161,2018-12-12 05:30:01,1017,-17192.929814668798
OMJMSPEXOA,Firm L,YES,I,49672851,2018-08-26 03:00:00,4330,59534.80202940044
K2HI7Z6A4L,,,P,55619195,2018-03-13 01:33:00,2439,17129.152473787446
3XO893HUB7,Firm A,,I,70087760,2018-08-30 20:03:05,9667,13164.35961808919
ZQ5C5X1DWI,,,P,92483018,2018-02-17 22:51:05,1017,11021.269454853113
SXS9F6CSY1,Firm L,YES,I,90270861,2018-12-29 03:04:00,6168,49618.29154090202
8IFVOHRN39,Firm E,,I,98996507,2018-02-04 03:50:00,1017,10953.192125217583
K3M3GSSAN2,Firm L,YES,I,48319576,2018-12-24 07:02:00,1549,8470.018426924118
J7BTWJ81S5,Firm J,,I,44527633,2018-03-26 17:23:00,6168,12547.533833311345
4NI2BAS5NY,Firm E,,I,11664509,2018-10-19 00:13:00,4252,11137.73960214344
AYGKZW5YPG,Firm C,,I,82070802,2018-03-17 19:08:00,1017,-14804.570833572056
X7SUJHX95Z,Firm J,,I,82137845,2018-09-27 08:00:00,1017,9826.024552484283
623GI3T18A,Firm C,,I,88468650,2018-08-08 12:54:05,5280,10130.2309892262
JMT28B228R,Firm A,,I,53326601,2018-05-07 15:39:00,4252,8866.253646819598
AHTDNYP4A3,,,P,59408301,2018-06-15 14:58:00,1246,10480.78413273497
V9N3ZKPZHH,,,P,82102404,2018-07-09 04:51:00,7341,9916.862020103996
MMF0ILGGR0,,,P,88666252,2018-10-22 23:51:00,1017,5881.061719739749
ZK6QSE5CWV,Firm G,YES,I,22592503,2018-01-30 18:55:00,1017,-3469.6767240869085
Z3X0LBABH7,Firm K,,I,30876674,2018-11-16 16:08:00,6168,10342.66073609982
DQX3E7JVFZ,Firm K,,I,11156805,2018-07-29 04:17:00,6168,3550.759080123611
CG6E63JPB7,Firm K,,I,41122924,2018-10-23 09:39:00,5280,9611.122454842844
827HZMYB0T,Firm J,,I,66337390,2018-05-20 23:46:00,4330,15479.230295874211
PO2L3AEFED,Firm H,,I,33716858,2018-07-29 18:29:00,1549,731.5922672384677
EQF1X3CNKZ,,,P,-51868049,2018-04-15 05:05:01,2837,-8623.83209342085
2A9X4KHXZI,Firm C,,I,89136904,2018-05-14 20:21:05,1017,9894.858294918706
77WCO3DEI2,Firm J,,I,18697622,2018-12-17 07:46:00,1972,46225.671577726134
4L0Q61KPQL,Firm E,,I,86253966,2018-06-30 05:24:05,1017,8299.366160233709
AHTDNYP4A3,,,P,33738210,2018-09-22 05:30:00,1017,19747.44514696587
DQX3E7JVFZ,Firm K,,I,19697310,2018-12-10 15:45:00,1549,13470.561918114772
8IFVOHRN39,Firm E,,I,53312879,,1017,10840.295244627434
63WPDBSF0P,Firm L,YES,I,10953821,2018-01-31 10:46:00,4330,8808.314292932255
4CQTUTNULG,Firm C,,I,65120160,2018-10-08 10:32:00,1017,7451.273816032161
1U7UBFTOIE,,,P,81953058,2018-02-13 01:51:00,1017,9298.024805190018
CG6E63JPB7,Firm K,,I,13321022,,1017,7572.502390797144
MUJWN4XFML,,,P,87427930,2018-12-20 09:37:00,6099,10567.749300964295
77WCO3DEI2,Firm J,,I,13399710,2018-04-05 05:40:00,1246,77378.52963567164
J7GOCJMT4X,,,P,30251630,2018-07-09 07:31:00,4252,217483.2565491276
K2HI7Z6A4L,,,P,-58788044,2018-02-27 11:59:01,1017,-10508.769934339738
U9EL7D4ERT,Firm E,,I,23680587,,1017,-45663.28747749313
IPOVLD1W8W,,,P,33646274,2018-10-14 10:09:00,1017,12451.524280074173
0FIT0NJYNV,Firm B,,I,74755080,2018-09-07 14:10:00,1549,21905.876795873603
2A9X4KHXZI,Firm C,,I,85228870,2018-06-09 07:24:00,5280,10547.791592524858
ZQ5C5X1DWI,,,P,52570336,2018-12-03 15:52:10,4252,13274.743186086338
17PCTFAZUP,Firm K,,I,-23051652,2018-06-26 07:05:01,6168,-138.29144934947544
TXW929QG7V,Firm A,,I,55545306,2018-05-20 04:12:00,4330,169894.41810928608
5EEVEQ6ENR,,,P,93113460,2018-12-09 02:10:00,1051,6994.983961076992
